category_title,pageid,size,wordcount,snippet,timestamp,query_string,category,jac,lev,wikidata_url,wikidata_id,en_description,country_citizenship,sex_gender,occupation,wikidata_entity
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q2442820,Q2442820,American sound archivist,United States of America,male,"musicologist,archivist",Tony Schwartz
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q2519220,Q2519220,,Belgium,male,"sociologist,university teacher,researcher",Armand Mattelart
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q2594792,Q2594792,,Germany,male,"art historian,curator,art theorist,exhibition curator",Wulf Herzogenrath
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q2919816,Q2919816,,"United States of America,Israel",male,"sociologist,university teacher",Elihu Katz
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q2939352,Q2939352,,"France,Argentina",male,painter,Carlos Ginzburg
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q2942032,Q2942032,,France,female,"linguist,art historian,translator,philosopher",Catherine Perret
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q3026588,Q3026588,,United Kingdom,male,sociologist,Dick Hebdige
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q3086831,Q3086831,,"France,Algeria",male,"photographer,university teacher,painter,video artist,designer",Fred Forest
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q3181861,Q3181861,American literary critic,United States of America,male,"journalist,writer,film critic,literary critic",John Kenneth Muir
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q3185405,Q3185405,American artist,United States of America,male,"painter,sound artist,composer,printmaker,photographer",Joseph Nechvatal
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q3701303,Q3701303,,Italy,male,"writer,theologian,university teacher,journalist,Catholic priest",Dario Edoardo Viganò
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q3827795,Q3827795,American academic,United States of America,female,essayist,Laura Kipnis
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q3848476,Q3848476,,Italy,male,philosopher,Mario Costa
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q4163801,Q4163801,,"Soviet Union,Russia",male,philosopher,Alexander Dobrokhotov
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q4493910,Q4493910,,"Soviet Union,Russia",male,"film critic,film scholar",Aleksandr Viktorovich Fyodorov
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q4799399,Q4799399,,Canada,male,literary critic,Arthur Kroker
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q4967898,Q4967898,American political scientist,United States of America,female,political scientist,Brigitte L. Nacos
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q4974363,Q4974363,,United Kingdom,female,"art critic,curator,art historian,exhibition curator",Jasia Reichardt
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q5073619,Q5073619,,Canada,female,"installation artist,multimedia artist",Char Davies
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q5084903,Q5084903,,United Kingdom,male,cultural historian,Charlie Gere
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q5213241,Q5213241,,Israel,male,university teacher,Dan Caspi
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q5230433,Q5230433,,United Kingdom,male,art historian,David A. Bailey
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q5234053,Q5234053,,United Kingdom,male,sociologist,David Gauntlett
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q5234466,Q5234466,American writer,United States of America,male,"writer,university teacher",David Gunkel
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q5290620,Q5290620,,"Australians,United States of America",male,"academic,essayist",Dominic Pettman
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q5341479,Q5341479,American art historian,United States of America,male,"art historian,historian,journalist",Edward A. Shanken
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q5365048,Q5365048,American academic,United States of America,female,academic,Ellen Wartella
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q5387077,Q5387077,,Canada,male,university teacher,Eric McLuhan
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q6111479,Q6111479,American art historian,United States of America,male,"art historian,historian,journalist",Jack Burnham
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q6120845,Q6120845,,South Africa,male,academic,Jacques Rousseau
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q6144743,Q6144743,American sociologist,United States of America,male,"university teacher,communication scholar",James W. Carey
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q6202245,Q6202245,American media scholar,United States of America,female,"psychologist,sociologist,academic",Jing Wang
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q6231667,Q6231667,,United Kingdom,male,professor,John Ellis
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q6308905,Q6308905,American sociologist,United States of America,female,"sociologist,writer,university teacher,non-fiction writer,economist",Juliet Schor
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q6315657,Q6315657,,Finland,male,"art historian,university teacher",Jussi Parikka
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q6317471,Q6317471,,Australia,male,"philosopher,translator,poet",Justin Clemens
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q6483553,Q6483553,,,male,academic,Lance Strate
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q6520879,Q6520879,,Australia,female,"educator,professor,researcher",Lelia Green
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q6523573,Q6523573,American academic,United States of America,male,film theorist,Leo Braudy
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q6760685,Q6760685,American artist and art historian,United States of America,female,"historian,art historian,journalist",Margot Lovejoy
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q6769300,Q6769300,philosopher,United States of America,male,"philosopher,university teacher,media scholar",Mark Poster
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q6776466,Q6776466,,,male,sociologist,Martin Rimm
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q6782378,Q6782378,,Japan,male,"philosopher,sociologist,writer",Masahiro Morioka
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q6793836,Q6793836,,Italy,male,visual artist,Maurizio Bolognini
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q6828918,Q6828918,,,male,professor,Michael Bull
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q6842927,Q6842927,,,female,"researcher,journalist",Midori Suzuki
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q6897531,Q6897531,,,male,"historian,journalist,art critic,art historian,music critic,comics artist,artist",Momčilo Rajin
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q6962559,Q6962559,American academic,United States of America,female,writer,Nancy Baym
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q6968182,Q6968182,,Australia,female,"engineer,visual artist",Natalie Jeremijenko
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q7045465,Q7045465,American media scholar,United States of America,male,"artist,literary critic,journalist,university teacher",Noah Wardrip-Fruin
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q7151223,Q7151223,,,male,"writer,musician,lecturer",Paul Hegarty
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q7152017,Q7152017,American writer and professor of communications and media studies,United States of America,male,"author,novelist,singer-songwriter,university teacher,podcaster,science fiction writer",Paul Levinson
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q7350708,Q7350708,American journalist,United States of America,male,"journalist,radio personality",Robert W. McChesney
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q7422203,Q7422203,,Canada,female,"historian,curator,art historian",Sarah Cook
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q7422836,Q7422836,,United Kingdom,female,sociologist,Sarah Thornton
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q7456580,Q7456580,"editor, artist",United States of America,male,"painter,conceptual artist,installation artist,video artist",Seth Price
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q7488294,Q7488294,,,male,writer,Shane Tilton
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q7626515,Q7626515,American historian,United States of America,male,historian,Stuart Ewen
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q7792827,Q7792827,,Australia,male,cultural studies scholar,Thomas O'Regan
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q7799795,Q7799795,American art historian,United States of America,female,"historian,art historian,journalist,curator",Thyrza Nichols Goodeve
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q7811851,Q7811851,,Australia,male,cultural studies scholar,Toby Miller
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q8022232,Q8022232,,,male,"visual artist,curator,video artist,exhibition curator,teacher",Willoughby Sharp
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q11163091,Q11163091,,Socialist Federal Republic of Yugoslavia,male,"journalist,writer,film director,screenwriter,film critic,art historian",Ranko Munitić
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q15430828,Q15430828,,Switzerland,male,university teacher,Giaco Schiesser
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q15452163,Q15452163,,,male,"academic,university teacher,communication scholar",Donald F. Roberts
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q15481021,Q15481021,,Serbia,female,"historian,writer,human rights activist,literary historian",Zorica Jevremović
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q15485246,Q15485246,,Canada,male,"artist,curator,designer,painter",Harley Parker
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q16017720,Q16017720,,"Italy,Kingdom of Italy,Italy",male,"artist,composer,drawer,printmaker,conceptual artist,painter",Giuseppe Chiari
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q16149699,Q16149699,American art historian,United States of America,male,"art historian,historian,journalist,curator",Alan W. Moore
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q16190630,Q16190630,Feminist writer,United States of America,female,"documentary filmmaker,writer,feminist,literary critic",Alexandra Juhasz
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q16202237,Q16202237,American scholar of digital religion,United States of America,female,media scholar,Heidi Campbell
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q16728816,Q16728816,,Australia,male,writer,Ben Eltham
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q16728986,Q16728986,American philosopher,United States of America,female,"journalist,philosopher",Carrie Figdor
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q16729108,Q16729108,,Germany,male,"art historian,historian",Peter Friese
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q16732981,Q16732981,,,male,"academic,film theorist,writer",John Mullarkey
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q17019513,Q17019513,,United Kingdom,male,philosopher,Robert Rowland Smith
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q17145706,Q17145706,,Kingdom of the Netherlands,male,"media scholar,researcher",Mirko Tobias Schäfer
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q17154156,Q17154156,American philosopher,United States of America,male,"philosopher,literary critic,journalist",Eugene Thacker
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q17418251,Q17418251,American university teacher,United States of America,male,"university teacher,writer,communication scholar",Donald L. Shaw
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q18023286,Q18023286,,"Ireland,United States of America",male,"video artist,printmaker",Les Levine
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q18071587,Q18071587,American academic,United States of America,male,"literary scholar,linguist,university teacher,journalist",Arthur Asa Berger
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q19667612,Q19667612,,Canada,female,"philosopher,researcher",Kim Sawchuk
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q21055309,Q21055309,,Italy,male,curator,Marco Maria Gazzano
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q21932084,Q21932084,,,female,media scholar,Margaret Gallagher
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q21933475,Q21933475,,,female,academic,Rebecca Whisnant
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q22006042,Q22006042,American artist (1945-2005),United States of America,female,artist,Christine Kozlov
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q22095382,Q22095382,,,female,academic,Ana J. Bridges
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q22095583,Q22095583,,,female,sociologist,Jennifer A. Johnson
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q22569655,Q22569655,,,female,academic,Linda Steiner
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q23978392,Q23978392,,Austria,male,writer,Armen Avanessian
Category:Mass media theorists,1873104,254,29,Top 0–9 A B C D E F G H I J K L M N O P Q R S T U V W X Y Z,2020-08-06T18:37:40Z,theorists of media,Mass media theorists,0.5217391304347826,19,http://www.wikidata.org/entity/Q28006775,Q28006775,,,male,,Patrick Lichty
