item,itemLabel,q_id,date of birth,description,sex_gender,country_citizenship
http://www.wikidata.org/entity/Q219256,Andreas Papandreou,Q219256,1919-02-05T00:00:00Z,Greek politician (1919-1996),male,Greece|United States of America
http://www.wikidata.org/entity/Q230578,Fernando Henrique Cardoso,Q230578,1931-06-18T00:00:00Z,"Brazilian politician, 34th president of Brazil",male,Brazil
http://www.wikidata.org/entity/Q334134,Samir Amin,Q334134,1931-09-03T00:00:00Z,Egyptian-French economist and political theorist (1931-2018),male,France|Egypt
http://www.wikidata.org/entity/Q982374,Raúl Prebisch,Q982374,1901-04-17T00:00:00Z,Argentine economist (1901-1986),male,Argentina
http://www.wikidata.org/entity/Q984416,Celso Furtado,Q984416,1920-07-26T00:00:00Z,Brazilian economist (1920-2004),male,Brazil
http://www.wikidata.org/entity/Q91666,Diederich Hinrichsen,Q91666,1939-02-17T00:00:00Z,German mathematician,male,Germany
http://www.wikidata.org/entity/Q91675,Irmgard Flügge-Lotz,Q91675,1903-07-16T00:00:00Z,German mathematician,female,Germany
http://www.wikidata.org/entity/Q92767,Lotfi Aliasker Zadeh,Q92767,1921-02-04T00:00:00Z,Electrical engineer and computer scientist,male,Azerbaijan|United States of America|Iran
http://www.wikidata.org/entity/Q153224,Andrey Kolmogorov,Q153224,1903-04-25T00:00:00Z,Russian mathematician,male,Russian Empire|Russian Socialist Federative Soviet Republic|Soviet Union
http://www.wikidata.org/entity/Q178577,Norbert Wiener,Q178577,1894-11-26T00:00:00Z,"American mathematician, scientist in cybernetics and artificial intelligence",male,United States of America
http://www.wikidata.org/entity/Q380459,Kevin Warwick,Q380459,1954-02-09T00:00:00Z,British robotics and cybernetics researcher,male,United Kingdom
http://www.wikidata.org/entity/Q384687,Rudolf E. Kálmán,Q384687,1930-05-19T00:00:00Z,Hungarian-born American electrical engineer,male,United States of America
http://www.wikidata.org/entity/Q441199,Richard E. Bellman,Q441199,1920-08-26T00:00:00Z,American mathematician,male,United States of America
http://www.wikidata.org/entity/Q451319,Lev Pontryagin,Q451319,1908-09-03T00:00:00Z,Soviet mathematician,male,Soviet Union|Russian Empire
http://www.wikidata.org/entity/Q454925,Nikolai Bogolyubov,Q454925,1909-08-08T00:00:00Z,Soviet mathematician and theoretical physicist (1909-1992),male,Russian Empire|Soviet Union|Russia
http://www.wikidata.org/entity/Q462685,Karl Johan Åström,Q462685,1934-08-05T00:00:00Z,Swedish control theorist,male,Sweden
http://www.wikidata.org/entity/Q470193,Boris Chertok,Q470193,1912-02-29T00:00:00Z,Soviet rocket designer,male,Soviet Union|Russian Empire|Russia
http://www.wikidata.org/entity/Q523174,Arthur Butz,Q523174,1933-11-10T00:00Z|1933-01-01T00:00Z,American electrical engineer,male,United States of America
http://www.wikidata.org/entity/Q556579,Walter R. Evans,Q556579,1920-01-15T00:00:00Z,American engineer,male,United States of America
http://www.wikidata.org/entity/Q568585,Rufus Isaacs,Q568585,1914-06-11T00:00:00Z,American game theorist,male,United States of America
http://www.wikidata.org/entity/Q604765,Antonio Ruberti,Q604765,1927-01-24T00:00:00Z,Italian politician (1927-2000),male,Italy|Kingdom of Italy
http://www.wikidata.org/entity/Q711172,W. Ross Ashby,Q711172,1903-09-06T00:00:00Z,British psychiatrist,male,United Kingdom|United Kingdom of Great Britain and Ireland
http://www.wikidata.org/entity/Q714462,Hendrik Wade Bode,Q714462,1905-12-24T00:00:00Z,American Controls and Communications pioneer,male,United States of America
http://www.wikidata.org/entity/Q726864,Edward Routh,Q726864,1831-01-20T00:00:00Z,British mathematician,male,United Kingdom of Great Britain and Ireland
http://www.wikidata.org/entity/Q740408,John R. Ragazzini,Q740408,1912-01-01T00:00:00Z,American control theorist,male,United States of America
http://www.wikidata.org/entity/Q1325786,Walter Murray Wonham,Q1325786,1934-01-01T00:00:00Z,Canadian physicist,male,Canada
http://www.wikidata.org/entity/Q1366729,Ronald C. Arkin,Q1366729,1949-09-01T00:00:00Z,American roboticist and roboethicist,male,United States of America
http://www.wikidata.org/entity/Q1585955,Harold Stephen Black,Q1585955,1898-04-14T00:00:00Z,American electrical engineer,male,United States of America
http://www.wikidata.org/entity/Q1858557,Peter Whittle,Q1858557,1927-02-27T00:00:00Z,mathematician and statistician,male,New Zealand
http://www.wikidata.org/entity/Q1932500,Nikolai Mitrofanovich Krylov,Q1932500,1879-11-29T00:00Z|1879-11-29T00:00Z,Russian mathematician,male,Russian Empire|Soviet Union
http://www.wikidata.org/entity/Q2191455,Mihajlo D. Mesarovic,Q2191455,1928-07-02T00:00:00Z,Serbian academic,male,
http://www.wikidata.org/entity/Q2735452,Harold Chestnut,Q2735452,1917-11-25T00:00:00Z,American engineer,male,United States of America
http://www.wikidata.org/entity/Q3076441,James S. Albus,Q3076441,1935-05-04T00:00:00Z,engineer,male,United States of America
http://www.wikidata.org/entity/Q3353479,Thomas Kailath,Q3353479,1935-06-07T00:00:00Z,American engineer,male,United States of America
http://www.wikidata.org/entity/Q3375780,Bernt Øksendal,Q3375780,1945-04-10T00:00:00Z,Norwegian mathematician,male,Norway
http://www.wikidata.org/entity/Q3608377,Alberto Isidori,Q3608377,1942-01-24T00:00:00Z,Italian control theorist (1942-),male,Kingdom of Italy|Italy
http://www.wikidata.org/entity/Q3701259,Damiano Brigo,Q3701259,1966-01-01T00:00:00Z,mathematician,male,Italy
http://www.wikidata.org/entity/Q3709600,Eduardo D. Sontag,Q3709600,1951-04-16T00:00:00Z,Argentina-born American mathematician,male,Argentina
http://www.wikidata.org/entity/Q3710104,Vasile M. Popov,Q3710104,1928-07-07T00:00:00Z,American mathematician,male,United States of America
http://www.wikidata.org/entity/Q4083776,Václav E. Beneš,Q4083776,1930-07-24T00:00:00Z,American mathematician,male,United States of America|Czechoslovakia
http://www.wikidata.org/entity/Q4316487,Faina Mihajlovna Kirillova,Q4316487,1931-09-29T00:00:00Z,Soviet mathematician,female,Soviet Union|Belarus
http://www.wikidata.org/entity/Q4537140,Vladimir Andreevich Yakubovich,Q4537140,1926-10-21T00:00:00Z,Russian mathematician,male,Soviet Union|Russia
http://www.wikidata.org/entity/Q4647428,A.V. Balakrishnan,Q4647428,1922-12-04T00:00:00Z,American mathematician,male,United States of America
http://www.wikidata.org/entity/Q4668886,Abraham H. Haddad,Q4668886,,Israeli control theorist,male,Israel
http://www.wikidata.org/entity/Q4724902,Ali Jadbabaie,Q4724902,,Control theorist,male,
http://www.wikidata.org/entity/Q4753861,Anders Lindquist,Q4753861,1942-11-21T00:00:00Z,Swedish applied mathematician,male,Sweden
http://www.wikidata.org/entity/Q4798535,Arthur E. Bryson,Q4798535,1925-10-07T00:00:00Z,American control theorist,male,United States of America
http://www.wikidata.org/entity/Q4799997,Arthur Pollen,Q4799997,1866-09-13T00:00:00Z,Anglo-American inventor,male,
http://www.wikidata.org/entity/Q5125231,Claire J. Tomlin,Q5125231,1969-01-01T00:00:00Z,American researcher and aviation engineer,female,United States of America
http://www.wikidata.org/entity/Q5221156,Dante C. Youla,Q5221156,1925-10-17T00:00:00Z,American electrical engineer,male,United States of America
http://www.wikidata.org/entity/Q5277478,Dimitri Bertsekas,Q5277478,1942-01-01T00:00:00Z,Greek computer scientist and mathematician,male,Greece
http://www.wikidata.org/entity/Q5305482,Dragoslav D. Šiljak,Q5305482,1933-09-10T00:00:00Z,American academic,male,United States of America
http://www.wikidata.org/entity/Q5360384,Eliahu I. Jury,Q5360384,1923-05-23T00:00:00Z,Iraqi academic,male,United States of America
http://www.wikidata.org/entity/Q5366553,Elmer G. Gilbert,Q5366553,1930-03-29T00:00:00Z,American aerospace engineer,male,United States of America
http://www.wikidata.org/entity/Q5395009,Ernst Guillemin,Q5395009,1898-05-08T00:00:00Z,American computer scientist,male,United States of America
http://www.wikidata.org/entity/Q5531206,Gene F. Franklin,Q5531206,1927-07-24T00:00:00Z,American control theorist,male,United States of America
http://www.wikidata.org/entity/Q5535923,George A. Bekey,Q5535923,1928-01-01T00:00:00Z,American roboticist,male,
http://www.wikidata.org/entity/Q5541660,George Leitmann,Q5541660,1925-05-24T00:00:00Z,American control theorist,male,United States of America
http://www.wikidata.org/entity/Q5546631,George Zames,Q5546631,1934-01-07T00:00:00Z,Canadian control theorist,male,Canada
http://www.wikidata.org/entity/Q5661198,Harold J. Kushner,Q5661198,1933-01-01T00:00:00Z,Control theorist,male,United States of America
http://www.wikidata.org/entity/Q5716320,Henrik I. Christensen,Q5716320,1962-07-16T00:00:00Z,Danish roboticist,male,Denmark
http://www.wikidata.org/entity/Q5887817,Homayoun Seraji,Q5887817,1947-01-01T00:00:00Z,Iranian roboticist,male,United States of America
http://www.wikidata.org/entity/Q5919856,Howard Harry Rosenbrock,Q5919856,1920-12-16T00:00:00Z,British control theorist,male,
http://www.wikidata.org/entity/Q5960769,Lennart Ljung,Q5960769,1946-09-13T00:00:00Z,Swedish control theorist,male,Sweden
http://www.wikidata.org/entity/Q6074678,Irving Lefkowitz,Q6074678,1921-07-08T00:00:00Z,Control theorist,male,United States of America
http://www.wikidata.org/entity/Q6076520,Isaac Horowitz,Q6076520,1920-12-15T00:00:00Z,developed the Quantitative Feedback Theory,male,Israel
http://www.wikidata.org/entity/Q6106220,J. Karl Hedrick,Q6106220,1944-08-26T00:00:00Z,American mechanical engineer,male,United States of America
http://www.wikidata.org/entity/Q6125353,Jakob Stoustrup,Q6125353,1963-01-16T00:00:00Z,Danish engineer,male,Denmark
http://www.wikidata.org/entity/Q6144428,James Truchard,Q6144428,1943-06-25T00:00:00Z,American businessman,male,United States of America
http://www.wikidata.org/entity/Q6149013,Jan H. van Schuppen,Q6149013,1947-10-06T00:00:00Z,Dutch mathematician,male,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q6191062,Peter Stoica,Q6191062,1949-01-01T00:00:00Z,Swedish academic,male,Romania
http://www.wikidata.org/entity/Q6224521,John C. Lozier,Q6224521,,Control theorist,male,United States of America
http://www.wikidata.org/entity/Q6230055,John Doyle,Q6230055,1954-01-01T00:00Z,American engineer,male,United States of America
http://www.wikidata.org/entity/Q6234617,John G. Truxal,Q6234617,1924-02-19T00:00:00Z,American control theorist,male,United States of America
http://www.wikidata.org/entity/Q6241133,John J. Leonard,Q6241133,,American roboticist,male,United States of America
http://www.wikidata.org/entity/Q6248877,John Milsum,Q6248877,1924-08-15T00:00:00Z,Canadian control engineer,male,
http://www.wikidata.org/entity/Q6261647,John V. Breakwell,Q6261647,1917-01-01T00:00:00Z,Swiss control theorist (1917-1991),male,Switzerland
http://www.wikidata.org/entity/Q6265279,John Zaborszky,Q6265279,1914-05-13T00:00:00Z,Hungarian control theorist,male,Hungary|United States of America
http://www.wikidata.org/entity/Q6384410,Keith Glover,Q6384410,,electrical engineer,male,
http://www.wikidata.org/entity/Q6444019,Kumpati S. Narendra,Q6444019,1933-01-01T00:00:00Z,Control theorist,male,
http://www.wikidata.org/entity/Q6732087,Magnus Egerstedt,Q6732087,1971-06-28T00:00:00Z,Swedish roboticist,male,United States of America
http://www.wikidata.org/entity/Q6770174,Mark W. Spong,Q6770174,1952-11-05T00:00:00Z,American control theorist,male,United States of America
http://www.wikidata.org/entity/Q6782789,Masayoshi Tomizuka,Q6782789,1946-03-31T00:00:00Z,mechanical engineer,male,
http://www.wikidata.org/entity/Q6809799,Mehran Mesbahi,Q6809799,,American academic,male,
http://www.wikidata.org/entity/Q6828291,Michael Athans,Q6828291,1937-05-03T00:00:00Z,Greek-American control theorist/Professor:Department of Electrical Engineering/Computer Science/Massachusetts Institute of Technology/Fellow:IEEE (1973)/Fellow:AAAS(1977),male,Greece|United States of America
http://www.wikidata.org/entity/Q6873980,Miroslav Krstić,Q6873980,1964-01-01T00:00:00Z,Serbian control theorist,male,
http://www.wikidata.org/entity/Q6969481,Nathaniel B. Nichols,Q6969481,1914-01-01T00:00:00Z,Control theorist,male,United States of America
http://www.wikidata.org/entity/Q7171760,Petar V. Kokotovic,Q7171760,1934-01-01T00:00:00Z,Serbian control theorist,male,Serbia
http://www.wikidata.org/entity/Q7238875,Pravin Varaiya,Q7238875,1940-01-01T00:00:00Z,American control theorist,male,United States of America
http://www.wikidata.org/entity/Q7292644,Rangasami L. Kashyap,Q7292644,1938-03-28T00:00:00Z,Indian scientist,male,India
http://www.wikidata.org/entity/Q7319774,Reza Olfati-Saber,Q7319774,,Iranian roboticist,male,Iran
http://www.wikidata.org/entity/Q7325032,Richard D. Braatz,Q7325032,1966-07-18T00:00:00Z,American chemical engineer,male,United States of America
http://www.wikidata.org/entity/Q7359064,Roger W. Brockett,Q7359064,1938-10-22T00:00:00Z,American control theorist,male,United States of America
http://www.wikidata.org/entity/Q7383322,Rutherford Aris,Q7383322,1929-09-15T00:00:00Z,chemical engineer,male,United States of America
http://www.wikidata.org/entity/Q7387892,S. Shankar Sastry,Q7387892,,American academic,male,India
http://www.wikidata.org/entity/Q7418585,Sanjoy K. Mitter,Q7418585,1933-01-01T00:00:00Z,electrical engineer,male,
http://www.wikidata.org/entity/Q7456418,Seth A. Hutchinson,Q7456418,,American academic,male,United States of America
http://www.wikidata.org/entity/Q7615001,Steven M. LaValle,Q7615001,1968-01-01T00:00:00Z,roboticist,male,United States of America
http://www.wikidata.org/entity/Q7929163,Vijay Kumar,Q7929163,1962-04-12T00:00:00Z,Indian roboticist,male,India
http://www.wikidata.org/entity/Q7931677,Vincent Blondel,Q7931677,1965-04-28T00:00:00Z,"Belgian mathematician, rector of UCLouvain",male,Belgium
http://www.wikidata.org/entity/Q7945680,W. Harmon Ray,Q7945680,1940-04-04T00:00:00Z,American academic,male,United States of America
http://www.wikidata.org/entity/Q7970165,Warren E. Dixon,Q7970165,,American control theorist,male,
http://www.wikidata.org/entity/Q7972776,Wassim Michael Haddad,Q7972776,1961-07-14T00:00:00Z,Applied mathematician,male,Lebanon
http://www.wikidata.org/entity/Q8014139,William L. Brogan,Q8014139,,"American control theorist, professor",male,
http://www.wikidata.org/entity/Q8018284,William Sethares,Q8018284,1955-04-19T00:00:00Z,Electrical engineer and music theorist,male,United States of America
http://www.wikidata.org/entity/Q8068105,Zdzisław Bubnicki,Q8068105,1938-06-17T00:00:00Z,Polish computer scientist,male,Poland
http://www.wikidata.org/entity/Q9105347,Yu-Chi Ho,Q9105347,1934-03-01T00:00:00Z,American control theorist,male,People's Republic of China|United States of America
http://www.wikidata.org/entity/Q9184985,Song Jian,Q9184985,1931-12-29T00:00:00Z,Chinese missile scientist and politician,male,People's Republic of China
http://www.wikidata.org/entity/Q11105290,Paul Tseng,Q11105290,1959-09-21T00:00:00Z,American mathematician,male,United States of America
http://www.wikidata.org/entity/Q11117741,Manfred Morari,Q11117741,1951-05-13T00:00:00Z,Control theorist,male,
http://www.wikidata.org/entity/Q11325194,Nathan Cohn,Q11325194,1907-01-02T00:00:00Z,American electrical engineer,male,
http://www.wikidata.org/entity/Q14475936,Vladimir Mikhailovich Zakalyukin,Q14475936,1951-07-09T00:00:00Z,Russian mathematician,male,Soviet Union|Russia
http://www.wikidata.org/entity/Q15429591,Jan Camiel Willems,Q15429591,1939-09-18T00:00:00Z,Belgian control theorist,male,Belgium
http://www.wikidata.org/entity/Q15440661,Mathukumalli Vidyasagar,Q15440661,1947-09-29T00:00:00Z,Indian control theorist,male,India
http://www.wikidata.org/entity/Q15452582,Jeff S. Shamma,Q15452582,1960-01-01T00:00Z|1940-01-01T00:00Z,American academic,male,United States of America
http://www.wikidata.org/entity/Q15454445,Jack K. Hale,Q15454445,1928-10-03T00:00:00Z,American mathematician,male,United States of America
http://www.wikidata.org/entity/Q15455952,Joseph P. LaSalle,Q15455952,1916-05-28T00:00:00Z,American mathematician,male,United States of America
http://www.wikidata.org/entity/Q15990149,Jan Maciejowski,Q15990149,,eectrical engineer,male,United Kingdom
http://www.wikidata.org/entity/Q15990290,Malcolm C. Smith,Q15990290,,electrical engineer,male,United Kingdom
http://www.wikidata.org/entity/Q15995500,Stephen P. Boyd,Q15995500,2000-01-01T00:00:00Z,American engineer,male,United States of America
http://www.wikidata.org/entity/Q16105373,Gunnar Johannsen,Q16105373,1940-01-01T00:00:00Z,German cyberneticist,male,
http://www.wikidata.org/entity/Q16241078,Steve Ciarcia,Q16241078,1901-01-01T00:00:00Z,American journalist,male,United States of America
http://www.wikidata.org/entity/Q16499770,P.S.Krishnaprasad,Q16499770,,Indian academic,male,United States of America
http://www.wikidata.org/entity/Q18354361,Arthur J. Krener,Q18354361,1942-10-08T00:00:00Z,Control theorist,male,United States of America
http://www.wikidata.org/entity/Q18537707,Viorel P. Barbu,Q18537707,1941-06-14T00:00:00Z,Romanian mathematician,male,Romania
http://www.wikidata.org/entity/Q19955733,John Baillieul,Q19955733,1945-05-13T00:00:00Z,mechanical engineer,male,United States of America
http://www.wikidata.org/entity/Q20989031,John G. Ziegler,Q20989031,1909-08-21T00:00:00Z,American engineer,male,United States of America
http://www.wikidata.org/entity/Q21256944,Christiane Koch,Q21256944,1973-01-01T00:00:00Z,German physicist and researcher,female,
http://www.wikidata.org/entity/Q22087910,A. Stephen Morse,Q22087910,1939-06-18T00:00:00Z,American teacher,male,United States of America
http://www.wikidata.org/entity/Q22088605,Rahmat Shoureshi,Q22088605,2000-01-01T00:00:00Z,American university administrator,male,
http://www.wikidata.org/entity/Q22280351,Arjan van der Schaft,Q22280351,1955-01-01T00:00:00Z,Ph.D. Rijksuniversiteit Groningen 1983,male,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q23683521,Henry J. Kelley,Q23683521,1926-01-01T00:00:00Z,"American aerospace, ocean and computer engineer",male,
http://www.wikidata.org/entity/Q25752964,Bozenna Pasik-Duncan,Q25752964,1947-01-01T00:00:00Z,Polish-American mathematician,female,Poland|United States of America
http://www.wikidata.org/entity/Q27889034,Vladimir Burkov,Q27889034,1939-11-17T00:00:00Z,Russian mathematician,male,Soviet Union|Russia
http://www.wikidata.org/entity/Q29387182,Karl Henrik Johansson,Q29387182,1967-01-01T00:00:00Z,Swedish engineer,male,Sweden
http://www.wikidata.org/entity/Q29452304,Naira Hovakimyan,Q29452304,1966-09-21T00:00:00Z,Armenian control theorist,female,
http://www.wikidata.org/entity/Q42902367,Mireille Broucke,Q42902367,,electrical and computer engineer,female,
http://www.wikidata.org/entity/Q47499729,Maamar Bettayeb,Q47499729,1953-01-01T00:00:00Z,Algerian Systems scientist and Control theorist,male,
http://www.wikidata.org/entity/Q56408770,Antonella Ferrara,Q56408770,1963-01-01T00:00:00Z,"Italian mathematician, control theorist and engineer (1963-)",female,Italy
http://www.wikidata.org/entity/Q57511771,Maria D. Di Benedetto,Q57511771,1953-01-01T00:00:00Z,researcher ORCID ID = 0000-0001-5703-7822,female,
http://www.wikidata.org/entity/Q57584454,Mythily Ramaswamy,Q57584454,1954-06-06T00:00:00Z,Indian mathematician,female,India
http://www.wikidata.org/entity/Q59591777,Carla Seatzu,Q59591777,1971-01-01T00:00:00Z,Italian electrical engineer,female,
http://www.wikidata.org/entity/Q60023547,Emilia Fridman,Q60023547,,Israeli professor of Electrical Engineering,female,
http://www.wikidata.org/entity/Q64415919,Ebrahim Mamdani,Q64415919,1942-06-01T00:00:00Z,,male,United Kingdom
http://www.wikidata.org/entity/Q64438248,Katalin M. Hangos,Q64438248,,Hungarian chemical engineer,female,
http://www.wikidata.org/entity/Q64500353,Vadim Utkin,Q64500353,1937-01-01T00:00:00Z,Control theorist.,male,
http://www.wikidata.org/entity/Q67987491,Paola Loreti,Q67987491,,Italian mathematician,female,
http://www.wikidata.org/entity/Q80639343,Maria Pia Fanti,Q80639343,1957-02-21T00:00:00Z,Italian control theorist,female,
http://www.wikidata.org/entity/Q89943355,Karen Rudie,Q89943355,,Canadian control theorist and electrical engineer,female,
http://www.wikidata.org/entity/Q95293601,Hans-Wilhelm Knobloch,Q95293601,1927-01-01T00:00Z|1927-03-18T00:00Z,German mathematician,male,
http://www.wikidata.org/entity/Q97574695,Sivaguru S. Sritharan,Q97574695,,American aerodynamicist and mathematician,male,
http://www.wikidata.org/entity/Q97731516,Jing Sun,Q97731516,,Chinese marine engineer and control theorist,female,
http://www.wikidata.org/entity/Q97899874,Dorothée Normand-Cyrot,Q97899874,,French applied mathematician,female,
http://www.wikidata.org/entity/Q97934027,Anna Stefanopoulou,Q97934027,,Greek-American mechanical engineer,female,
http://www.wikidata.org/entity/Q98824860,Agnès Sulem,Q98824860,1959-01-01T00:00:00Z,French applied mathematician,female,
http://www.wikidata.org/entity/Q99517011,Monique Chyba,Q99517011,1969-01-01T00:00:00Z,Control theorist,female,
http://www.wikidata.org/entity/Q100998910,Maria Cristina Villalobos,Q100998910,,American applied mathematician,female,
http://www.wikidata.org/entity/Q101024290,Linda Bushnell,Q101024290,,American expert on networked control systems,female,
http://www.wikidata.org/entity/Q102132257,William M. Boothby,Q102132257,1918-04-01T00:00:00Z,American mathematician,male,
http://www.wikidata.org/entity/Q102301124,Dawn Tilbury,Q102301124,,American mechanical engineer and control theorist,female,
http://www.wikidata.org/entity/Q102410049,Kirsten Anna Morris,Q102410049,1960-01-01T00:00:00Z,Ph.D. University of Waterloo 1989,female,
http://www.wikidata.org/entity/Q104215018,Maria Prandini,Q104215018,1969-01-01T00:00:00Z,Italian electrical engineer (born 1969),female,
http://www.wikidata.org/entity/Q108516321,Sandra Hirche,Q108516321,,German control theorist,female,
http://www.wikidata.org/entity/Q14223,Daniela L. Rus,Q14223,1963-01-01T00:00:00Z,Romanian-born American roboticist,female,United States of America
http://www.wikidata.org/entity/Q41378,Charles Stark Draper,Q41378,1901-10-02T00:00:00Z,American engineer,male,United States of America
http://www.wikidata.org/entity/Q1560538,Günter Harder,Q1560538,1938-03-14T00:00:00Z,German mathematician,male,Germany
http://www.wikidata.org/entity/Q1743857,Maria Heep-Altiner,Q1743857,1959-12-29T00:00:00Z,German mathematician,female,Germany
http://www.wikidata.org/entity/Q5365739,"Elliott Ward Cheney, Jr.",Q5365739,1929-06-28T00:00:00Z,American mathematician,male,United States of America
http://www.wikidata.org/entity/Q295978,George Herbert Mead,Q295978,1863-02-27T00:00:00Z,"American philosopher, sociologist, and psychologist",male,United States of America
http://www.wikidata.org/entity/Q711237,Calyampudi Radhakrishna Rao,Q711237,1920-09-10T00:00:00Z,Indian-American mathematician,male,British India|India|United States of America
http://www.wikidata.org/entity/Q3709618,W. Wesley Peterson,Q3709618,1924-04-22T00:00:00Z,American mathematician,male,United States of America
http://www.wikidata.org/entity/Q16734626,Vincent Poor,Q16734626,1951-10-01T00:00:00Z,American academic,male,United States of America
http://www.wikidata.org/entity/Q188113,Ronald Coase,Q188113,1910-12-29T00:00:00Z,British economist and author,male,United Kingdom
http://www.wikidata.org/entity/Q205353,James M. Buchanan,Q205353,1919-10-03T00:00:00Z,American economist (1919-2013),male,United States of America
http://www.wikidata.org/entity/Q518859,Gordon Tullock,Q518859,1922-02-13T00:00:00Z,American economist,male,United States of America
http://www.wikidata.org/entity/Q519898,Mancur Olson,Q519898,1932-01-22T00:00:00Z,American economist,male,United States of America
http://www.wikidata.org/entity/Q573170,Anthony Downs,Q573170,1930-11-21T00:00:00Z,American economist,male,United States of America
http://www.wikidata.org/entity/Q943121,Bryan Caplan,Q943121,1971-04-08T00:00:00Z,American political scientist,male,United States of America
http://www.wikidata.org/entity/Q1910963,Marcel Alfons Gilbert van Meerhaeghe,Q1910963,1921-04-12T00:00:00Z,Belgian economist and university teacher (1921-2014),male,Belgium
http://www.wikidata.org/entity/Q2003225,William A. Niskanen,Q2003225,1933-03-13T00:00:00Z,American economist,male,United States of America
http://www.wikidata.org/entity/Q3167207,Jean-Luc Migué,Q3167207,1933-04-13T00:00:00Z,Canadian economist,male,Canada
http://www.wikidata.org/entity/Q3334939,Antonio De Viti De Marco,Q3334939,1858-09-30T00:00:00Z,"Italian economist, politician, & professor",male,Kingdom of Italy
http://www.wikidata.org/entity/Q3713556,Don Lavoie,Q3713556,1951-04-04T00:00:00Z,American economist,male,United States of America
http://www.wikidata.org/entity/Q3940239,Roland Neely McKean,Q3940239,1917-10-30T00:00:00Z,American economist,male,United States of America
http://www.wikidata.org/entity/Q4459752,Robert Tollison,Q4459752,1942-01-01T00:00:00Z,American economist,male,United States of America
http://www.wikidata.org/entity/Q4978500,Bruce Yandle,Q4978500,1933-08-12T00:00:00Z,American economist,male,United States of America
http://www.wikidata.org/entity/Q5321877,E. G. West,Q5321877,1922-02-27T00:00:00Z,British economic historian,male,United Kingdom|United Kingdom of Great Britain and Ireland
http://www.wikidata.org/entity/Q6125086,Michael Taylor,Q6125086,1942-09-22T00:00:00Z,political theorist and political economist,male,United States of America
http://www.wikidata.org/entity/Q7027450,Nick Land,Q7027450,1962-03-14T00:00:00Z,British philosopher,male,United Kingdom
http://www.wikidata.org/entity/Q21062238,Curtis Yarvin,Q21062238,1973-06-25T00:00:00Z,American computer scientist and political theorist,male,United States of America
http://www.wikidata.org/entity/Q91640,Werner Hildenbrand,Q91640,1936-05-25T00:00:00Z,German mathematician and economist,male,Germany
http://www.wikidata.org/entity/Q93060,David Luenberger,Q93060,1937-01-01T00:00:00Z,American mathematical scientist,male,United States of America
http://www.wikidata.org/entity/Q105962,Maurice Allais,Q105962,1911-05-31T00:00:00Z,French economist,male,France
http://www.wikidata.org/entity/Q107441,Leonid Kantorovich,Q107441,1912-01-19T00:00:00Z,Russian mathematician,male,Soviet Union|Russian Empire
http://www.wikidata.org/entity/Q110968,Tjalling Koopmans,Q110968,1910-08-28T00:00:00Z,Dutch American economist,male,Kingdom of the Netherlands|United States of America
http://www.wikidata.org/entity/Q184862,John Richard Hicks,Q184862,1904-04-08T00:00:00Z,British economist,male,United Kingdom|United Kingdom of Great Britain and Ireland
http://www.wikidata.org/entity/Q192592,Kenneth Arrow,Q192592,1921-08-23T00:00:00Z,American economist,male,United States of America
http://www.wikidata.org/entity/Q210960,Gérard Debreu,Q210960,1921-07-04T00:00:00Z,French economist and mathematician,male,United States of America
http://www.wikidata.org/entity/Q315394,Stephen Smale,Q315394,1930-07-15T00:00:00Z,American mathematician,male,United States of America
http://www.wikidata.org/entity/Q321101,David Cass,Q321101,1937-01-19T00:00:00Z,American economist,male,United States of America
http://www.wikidata.org/entity/Q337040,George Bernard Dantzig,Q337040,1914-11-08T00:00:00Z,American mathematician,male,United States of America
http://www.wikidata.org/entity/Q355607,Francis Ysidro Edgeworth,Q355607,1845-02-08T00:00:00Z,Irish economist (1845-1926),male,United Kingdom of Great Britain and Ireland|United Kingdom
http://www.wikidata.org/entity/Q385512,Andreu Mas-Colell,Q385512,1944-06-29T00:00:00Z,Catalan economist and politician from Spain,male,Spain
http://www.wikidata.org/entity/Q448386,David M. Kreps,Q448386,1950-10-18T00:00:00Z,American economist,male,United States of America
http://www.wikidata.org/entity/Q455664,Oskar Lange,Q455664,1904-07-27T00:00:00Z,Polish economist (1904-1965),male,Poland
http://www.wikidata.org/entity/Q473926,Edmond Malinvaud,Q473926,1923-04-25T00:00:00Z,French economist,male,France
http://www.wikidata.org/entity/Q1005479,Jean-Jacques Laffont,Q1005479,1947-04-13T00:00:00Z,French economist,male,France
http://www.wikidata.org/entity/Q1360655,Herbert Scarf,Q1360655,1930-07-25T00:00:00Z,American academic,male,United States of America
http://www.wikidata.org/entity/Q1368238,Frank Hahn,Q1368238,1925-04-26T00:00:00Z,British economist,male,United Kingdom
http://www.wikidata.org/entity/Q1453126,Frederik Ludvig Bang von Zeuthen,Q1453126,1888-09-09T00:00:00Z,Danish economist and mathematician,male,Denmark
http://www.wikidata.org/entity/Q1826958,Enrico Barone,Q1826958,1859-12-22T00:00:00Z,"military, historian and economist from Italy",male,Kingdom of Italy
http://www.wikidata.org/entity/Q1967627,Hugo F. Sonnenschein,Q1967627,1940-11-14T00:00:00Z,American economist,male,United States of America
